detection_time,magnitude,Houang&Beroza_(TM),Yoon_(FAST),Horton_(STA/LTA),Ogwary_(STA/LTA),Mousavi_(CRED)
2010-08-14T17:48:18.680000Z,0.334,1,1,0,0,0
2010-08-14T17:49:17.330000Z,-0.1185,1,1,0,0,0
2010-08-14T18:02:02.520000Z,0.431,1,1,0,0,1
2010-08-14T18:28:44.050000Z,0.5052,1,1,0,0,1
2010-08-14T18:30:34.000000Z,-0.05311,1,1,0,0,0
2010-08-14T18:44:00.630000Z,-0.55314,1,1,0,0,0
2010-08-14T18:45:52.000000Z,-0.32241,1,1,0,0,0
2010-08-14T18:56:00.150000Z,0.00666,1,1,0,0,0
2010-08-14T18:57:01.150000Z,-0.20361,1,1,0,0,0
2010-08-14T19:02:33.580000Z,-0.29436,1,1,0,0,0
2010-08-14T19:09:33.760000Z,0.1189,1,1,0,0,1
2010-08-14T19:11:20.450000Z,-0.55043,1,1,0,0,0
2010-08-14T19:18:40.490000Z,-0.39193,1,1,0,0,0
2010-08-14T19:54:24.110000Z,0.16442,1,1,0,0,1
2010-08-14T19:55:39.500000Z,-0.12479,1,1,0,0,0
2010-08-14T19:59:47.880000Z,0.37415,1,1,0,0,0
2010-08-14T20:03:25.140000Z,-0.18237,1,1,0,0,0
2010-08-14T20:03:39.100000Z,-0.46211,1,1,0,0,0
2010-08-14T20:08:54.200000Z,-0.03557,1,1,0,0,0
2010-08-14T20:14:08.320000Z,-0.74695,1,1,0,0,1
2010-08-14T20:16:16.940000Z,-0.03005,1,1,0,0,1
2010-08-14T20:26:29.700000Z,-0.08209,1,1,0,0,0
2010-08-14T20:28:11.200000Z,-0.10176,0,1,0,0,0
2010-08-14T20:30:01.720000Z,0.20557,1,1,0,0,0
2010-08-14T20:37:23.170000Z,-0.35858,1,1,0,0,1
2010-08-14T20:44:57.260000Z,-0.1611,1,1,0,0,1
2010-08-14T20:59:09.110000Z,-0.83995,1,1,0,0,1
2010-08-14T21:02:11.410000Z,0.1635,1,1,0,0,0
2010-08-14T21:04:30.880000Z,0.31006,1,1,0,0,0
2010-08-14T21:13:01.130000Z,-0.12973,1,1,0,0,0
2010-08-14T21:15:00.790000Z,-0.0868,1,1,0,0,0
2010-08-14T21:23:01.350000Z,-0.67639,1,0,0,0,0
2010-08-14T21:25:02.200000Z,-0.63007,0,1,0,0,0
2010-08-14T21:27:48.200000Z,-0.31289,1,1,0,0,0
2010-08-14T21:29:49.920000Z,-0.11631,1,1,0,0,0
2010-08-14T21:36:35.640000Z,-0.1488,1,1,0,0,1
2010-08-14T21:39:06.970000Z,0.08625,1,1,0,0,0
2010-08-14T21:43:48.600000Z,0.4204,1,0,0,0,0
2010-08-14T21:51:10.490000Z,-0.46528,1,1,0,0,1
2010-08-14T21:52:12.900000Z,-0.16328,1,1,0,0,0
2010-08-14T22:00:42.290000Z,-0.1908,1,1,0,0,1
2010-08-14T22:01:03.510000Z,-0.319,1,1,0,0,0
2010-08-14T22:08:35.420000Z,-0.11364,1,1,0,0,0
2010-08-14T22:08:58.210000Z,0.37966,1,1,0,0,0
2010-08-14T22:43:48.500000Z,-0.26337,1,1,0,0,0
2010-08-14T23:22:07.220000Z,1.1146,1,1,0,0,1
2010-08-14T23:56:45.360000Z,-0.80749,1,1,0,0,1
2010-08-15T00:10:25.700000Z,-0.17356,1,1,0,0,0
2010-08-15T00:20:24.690000Z,-0.14127,1,1,0,0,0
2010-08-15T01:13:24.990000Z,0.29041,1,1,0,0,0
2010-08-15T01:21:02.580000Z,-0.7376,1,1,0,0,0
2010-08-15T01:26:32.670000Z,-0.4429,1,1,0,0,0
2010-08-15T01:27:59.370000Z,-0.30744,1,1,0,0,0
2010-08-15T01:57:22.640000Z,-0.081,1,1,0,0,0
2010-08-15T03:29:28.120000Z,0.0443,1,1,0,0,0
2010-08-15T06:06:06.670000Z,-0.06428,1,1,0,0,1
2010-08-15T06:19:47.170000Z,-0.10779,1,0,0,0,1
2010-08-15T06:55:03.860000Z,-0.21754,1,0,0,0,0
2010-08-15T06:55:16.760000Z,0.01286,1,1,0,0,0
2010-08-15T08:30:38.120000Z,-0.57235,1,1,0,0,0
2010-08-15T08:30:58.530000Z,-0.1086,1,1,0,0,0
2010-08-15T08:31:25.870000Z,-0.65736,1,1,0,0,1
2010-08-15T09:08:51.240000Z,-1.01419,1,1,0,0,1
2010-08-15T09:24:35.680000Z,-0.33121,1,1,0,0,1
2010-08-15T09:26:20.720000Z,-0.0847,1,0,0,0,1
2010-08-15T09:28:23.790000Z,0.01531,1,1,0,0,1
2010-08-15T09:28:28.300000Z,-1.32537,1,0,0,0,0
2010-08-15T09:41:14.360000Z,-0.43349,1,1,0,0,0
2010-08-15T09:58:11.170000Z,-0.19069,1,1,0,0,0
2010-08-15T10:43:20.850000Z,-0.20349,1,1,0,0,1
2010-08-15T12:10:51.560000Z,-0.5022,1,1,0,0,1
2010-08-15T13:04:04.780000Z,-0.31499,1,0,0,0,0
2010-08-15T14:14:54.880000Z,-0.03476,1,1,0,0,0
2010-08-15T14:23:08.990000Z,-0.30011,1,1,0,0,0
2010-08-15T14:30:32.890000Z,-0.29442,1,1,0,0,1
2010-08-15T15:13:35.830000Z,-0.12967,1,1,0,0,1
2010-08-15T15:25:17.220000Z,-0.31768,1,1,0,0,0
2010-08-15T15:36:29.620000Z,-0.50212,1,1,0,0,0
2010-08-15T15:37:27.190000Z,-0.06908,1,1,0,0,0
2010-08-15T15:46:42.410000Z,-0.21646,1,0,0,0,0
2010-08-15T15:49:30.610000Z,0.01951,1,0,0,0,1
2010-08-15T15:52:45.620000Z,0.0313,1,0,0,0,0
2010-08-15T15:57:46.950000Z,0.00794,1,1,0,0,0
2010-08-15T16:05:51.830000Z,-0.51975,1,0,0,0,0
2010-08-15T16:30:04.010000Z,-0.23788,1,1,0,0,1
2010-08-15T16:40:13.340000Z,0.02311,1,1,0,0,0
2010-08-15T16:49:46.190000Z,-1.04035,1,1,0,0,0
2010-08-15T17:04:58.000000Z,-0.40983,1,1,0,0,1
2010-08-15T17:21:01.140000Z,-0.35319,1,1,0,0,0
2010-08-15T17:23:20.300000Z,-0.03741,1,1,0,0,0
2010-08-15T17:51:10.420000Z,-0.81567,1,1,0,0,0
2010-08-15T17:55:07.110000Z,-0.19343,1,0,0,0,0
2010-08-15T18:06:52.740000Z,-0.54263,1,1,0,0,0
2010-08-15T20:57:35.800000Z,-0.36327,1,0,0,0,0
2010-08-15T21:45:08.300000Z,-0.16911,1,0,0,0,0
2010-08-15T21:45:11.610000Z,-0.81154,1,1,0,0,0
2010-08-15T21:45:25.800000Z,-0.1169,1,1,0,0,0
2010-08-15T22:16:42.530000Z,-0.42746,1,1,0,0,0
2010-08-15T22:19:12.080000Z,-0.82818,1,1,0,0,0
2010-08-15T22:38:08.480000Z,-0.75242,1,0,0,0,0
2010-08-15T23:07:16.060000Z,-1.05748,1,1,0,0,1
2010-08-15T23:54:07.350000Z,-0.38485,1,1,0,0,0
2010-08-15T23:58:22.770000Z,-0.42938,1,1,0,0,0
2010-08-15T23:59:43.680000Z,-0.3776,1,1,0,0,0
2010-08-16T00:32:53.400000Z,0.28181,1,1,0,0,0
2010-08-16T02:24:12.760000Z,-1.08261,1,1,0,0,1
2010-08-16T03:24:07.910000Z,-0.5201,1,1,0,0,0
2010-08-16T05:00:17.840000Z,0.9907,1,1,0,0,1
2010-08-16T05:23:02.470000Z,-0.32545,1,0,0,0,0
2010-08-16T06:54:27.710000Z,-0.34208,1,1,0,0,0
2010-08-16T06:57:05.330000Z,0.1491,1,1,0,0,0
2010-08-16T08:35:55.440000Z,-0.22831,1,1,0,0,0
2010-08-16T08:39:03.540000Z,-0.16654,1,1,0,0,0
2010-08-16T09:08:27.930000Z,0.15369,1,0,0,0,0
2010-08-16T11:41:06.180000Z,-0.49138,1,1,0,0,1
2010-08-16T13:58:34.150000Z,0.22261,1,1,0,0,0
2010-08-16T14:39:33.970000Z,0.08707,1,0,0,0,0
2010-08-16T16:58:30.360000Z,0.20694,1,1,0,0,1
2010-08-16T18:13:04.160000Z,0.0066,1,1,0,0,0
2010-08-16T19:03:07.830000Z,0.1719,1,1,0,0,1
2010-08-16T19:59:47.320000Z,0.7074,1,1,0,0,0
2010-08-16T20:40:39.650000Z,0.15207,1,1,0,0,0
2010-08-16T20:40:54.570000Z,0.33099,1,1,0,0,0
2010-08-16T23:08:45.110000Z,0.39484,1,0,0,0,0
2010-08-16T23:58:03.370000Z,0.1933,1,1,0,0,0
2010-08-17T00:03:45.380000Z,0.43227,1,0,0,0,0
2010-08-17T00:10:10.790000Z,-0.53511,1,0,0,0,1
2010-08-17T00:51:24.010000Z,0.6069,1,1,0,0,0
2010-08-17T03:21:51.620000Z,-0.12505,1,0,0,0,1
2010-08-17T07:58:21.240000Z,0.21048,1,1,0,0,0
2010-08-17T08:56:30.660000Z,-0.36298,1,1,0,0,0
2010-08-17T10:14:36.750000Z,-0.29187,1,1,0,0,0
2010-08-17T10:14:43.430000Z,-0.13796,1,0,0,0,0
2010-08-17T11:16:58.360000Z,-0.1382,1,1,0,0,0
2010-08-17T15:33:58.180000Z,0.76916,1,0,0,0,1
2010-08-17T15:37:24.050000Z,-0.08312,1,1,0,0,0
2010-08-17T15:56:24.510000Z,0.05602,1,1,0,0,1
2010-08-17T16:40:26.380000Z,-0.58344,1,1,0,0,0
2010-08-17T17:27:43.500000Z,-0.0101,1,1,0,0,0
2010-08-17T17:28:53.230000Z,-0.24672,1,1,0,0,0
2010-08-17T17:32:48.480000Z,-0.6666,1,1,0,0,0
2010-08-17T17:59:15.450000Z,-0.81773,1,0,0,0,0
2010-08-17T17:59:20.130000Z,0.08952,1,1,0,0,0
2010-08-17T17:59:24.170000Z,-0.24068,1,1,0,0,0
2010-08-17T18:14:37.520000Z,-0.44243,1,1,0,0,0
2010-08-17T18:30:46.710000Z,-0.16935,1,0,0,0,0
2010-08-17T18:56:17.590000Z,-0.0289,1,1,0,0,0
2010-08-17T18:56:24.900000Z,-0.52709,1,1,0,0,0
2010-08-17T19:19:47.260000Z,-0.43492,1,1,0,0,0
2010-08-17T19:28:41.000000Z,-0.74057,1,1,0,0,1
2010-08-17T19:28:51.990000Z,-0.44018,1,1,0,0,0
2010-08-17T19:28:55.010000Z,-0.19078,1,0,0,0,0
2010-08-17T21:20:53.260000Z,0.3742,1,1,0,0,1
2010-08-17T21:37:55.530000Z,0.3374,1,1,0,0,0
2010-08-17T21:51:30.700000Z,0.54731,1,1,0,0,0
2010-08-18T00:26:42.340000Z,0.02394,1,0,0,0,0
2010-08-18T02:48:23.810000Z,-0.9235,1,1,0,0,0
2010-08-18T05:19:45.790000Z,-1.05445,1,0,0,0,1
2010-08-18T07:32:56.790000Z,-0.17119,1,1,0,0,0
2010-08-18T08:45:12.470000Z,-0.14252,1,1,0,0,0
2010-08-18T10:25:34.770000Z,0.24788,1,1,0,0,0
2010-08-18T10:27:20.620000Z,-0.50091,1,0,0,0,0
2010-08-18T10:31:44.070000Z,-0.22982,1,1,0,0,0
2010-08-18T17:35:32.600000Z,-0.50216,1,1,0,0,1
2010-08-18T17:47:24.930000Z,-0.35282,1,1,0,0,0
2010-08-18T17:48:44.220000Z,0.05786,1,1,0,0,0
2010-08-18T19:30:26.260000Z,-0.27832,1,1,0,0,0
2010-08-18T20:12:03.230000Z,0.26793,1,1,0,0,1
2010-08-18T21:18:27.140000Z,-0.05562,1,1,0,0,0
2010-08-18T23:58:29.810000Z,0.10097,1,1,0,0,0
2010-08-19T03:08:44.000000Z,0.2472,1,0,0,0,0
2010-08-19T03:38:22.660000Z,0.0951,1,0,0,0,0
2010-08-19T04:18:54.580000Z,-0.06202,1,1,0,0,0
2010-08-19T06:49:20.600000Z,-0.63163,1,1,0,0,0
2010-08-19T14:41:04.250000Z,-0.27926,1,0,0,0,1
2010-08-19T23:51:35.510000Z,-0.33756,1,1,0,0,1
2010-08-20T00:57:34.860000Z,-0.35252,1,1,0,0,0
2010-08-20T02:35:49.730000Z,-0.12868,1,1,0,0,1
2010-08-20T11:02:51.430000Z,0.863,1,0,0,0,0
2010-08-20T15:04:41.450000Z,1.524,1,1,0,0,1
2010-08-20T15:05:09.210000Z,0.12329,1,0,0,0,0
2010-08-20T15:05:29.000000Z,0.0532,1,1,0,0,0
2010-08-20T15:12:42.780000Z,0.27613,1,1,0,0,0
2010-08-20T15:13:57.660000Z,0.40556,1,1,0,0,1
2010-08-20T15:15:49.240000Z,-0.76525,1,1,0,0,0
2010-08-20T15:16:13.070000Z,0.2875,1,1,0,0,0
2010-08-20T15:25:49.490000Z,-0.24947,1,1,0,0,0
2010-08-20T15:27:00.460000Z,0.6187,1,1,0,0,1
2010-08-20T15:27:14.980000Z,-0.23697,1,0,0,0,0
2010-08-20T15:32:28.800000Z,0.5355,1,1,0,0,0
2010-08-20T15:34:32.520000Z,0.11232,1,1,0,0,0
2010-08-20T15:40:46.530000Z,0.9505,1,1,0,0,1
2010-08-20T15:44:50.990000Z,-0.1351,1,0,0,0,0
2010-08-20T15:52:29.210000Z,0.004,1,1,0,0,0
2010-08-20T16:10:30.930000Z,0.5142,1,1,0,0,0
2010-08-20T16:30:47.710000Z,-0.0457,1,1,0,0,0
2010-08-20T16:42:09.920000Z,0.19796,1,1,0,0,1
2010-08-20T16:43:45.730000Z,0.00432,1,1,0,0,0
2010-08-20T17:30:50.680000Z,0.8235,1,1,0,0,1
2010-08-20T17:31:05.530000Z,-0.34096,1,0,0,0,0
2010-08-20T17:38:51.030000Z,-0.0167,1,1,0,0,0
2010-08-20T17:48:48.600000Z,-0.2752,1,1,0,0,0
2010-08-20T18:27:46.530000Z,0.9469,1,1,0,0,1
2010-08-20T19:41:33.920000Z,0.06164,1,1,0,0,0
2010-08-20T19:50:16.710000Z,0.29641,1,1,0,0,1
2010-08-20T20:02:37.440000Z,0.3776,1,1,0,0,0
2010-08-20T20:16:34.520000Z,0.15583,1,0,0,0,1
2010-08-20T20:19:44.800000Z,-0.13854,1,1,0,0,0
2010-08-20T20:38:47.770000Z,0.3905,1,1,0,0,0
2010-08-20T21:14:31.530000Z,0.31324,1,1,0,0,1
2010-08-20T21:30:58.520000Z,-0.22483,1,1,0,0,0
2010-08-20T21:35:56.870000Z,-0.17191,1,1,0,0,0
2010-08-20T21:55:56.450000Z,0.25369,1,1,0,0,0
2010-08-20T21:59:04.110000Z,-0.13819,1,1,0,0,0
2010-08-20T22:00:39.280000Z,0.2476,1,1,1,0,0
2010-08-20T22:06:57.700000Z,-0.21033,1,1,0,0,0
2010-08-20T22:12:16.570000Z,-0.25099,1,0,0,0,1
2010-08-20T22:55:51.770000Z,-0.42753,1,1,0,0,0
2010-08-20T23:11:31.090000Z,-0.77515,1,1,0,0,0
2010-08-20T23:34:15.870000Z,0.1679,1,1,0,0,0
2010-08-21T00:43:02.120000Z,0.1178,1,1,0,0,1
2010-08-21T02:56:25.460000Z,-0.5362,1,1,0,0,0
2010-08-21T03:13:40.860000Z,-0.51539,1,0,0,0,0
2010-08-21T03:44:28.740000Z,-0.63178,1,1,0,0,0
2010-08-21T03:55:14.010000Z,-0.52332,1,1,0,0,0
2010-08-21T04:26:55.150000Z,-0.19261,1,1,0,0,0
2010-08-21T04:27:59.200000Z,-0.41318,1,1,0,0,0
2010-08-21T05:25:33.620000Z,-0.43521,1,1,0,0,0
2010-08-21T05:32:37.530000Z,1.8231,1,1,0,1,1
2010-08-21T05:34:00.790000Z,0.4965,1,1,0,0,1
2010-08-21T05:38:57.280000Z,-0.65678,1,0,0,0,0
2010-08-21T05:42:34.590000Z,0.21538,1,1,0,0,0
2010-08-21T06:07:23.410000Z,-0.14079,1,1,0,0,0
2010-08-21T06:09:34.110000Z,-0.1721,1,1,0,0,0
2010-08-21T06:10:03.690000Z,0.5284,1,1,0,0,1
2010-08-21T06:10:43.270000Z,0.41989,1,1,0,0,0
2010-08-21T06:22:40.710000Z,-0.59169,1,0,0,0,0
2010-08-21T06:30:01.730000Z,1.0865,1,1,0,0,1
2010-08-21T06:37:49.310000Z,-0.24147,1,1,0,0,0
2010-08-21T07:15:52.150000Z,-0.97805,1,0,0,0,0
2010-08-21T07:16:31.720000Z,0.03968,1,0,0,0,0
2010-08-21T07:22:18.410000Z,-0.1747,1,1,0,0,1
2010-08-21T07:27:46.000000Z,-0.18395,1,1,0,0,0
2010-08-21T07:37:21.570000Z,-0.22316,1,1,0,0,0
2010-08-21T07:42:45.270000Z,-0.08678,1,1,0,0,0
2010-08-21T08:04:13.220000Z,-0.08903,1,0,0,0,0
2010-08-21T08:20:18.120000Z,0.5524,1,1,0,0,0
2010-08-21T08:54:40.390000Z,-0.05945,1,1,0,0,0
2010-08-21T08:55:59.060000Z,-0.21512,1,1,0,0,0
2010-08-21T08:59:22.160000Z,-0.215,1,1,0,0,0
2010-08-21T09:36:30.250000Z,0.03654,1,1,0,0,0
2010-08-21T09:46:57.880000Z,2.5736,1,0,1,1,1
2010-08-21T09:52:09.750000Z,-0.80786,1,0,0,0,0
2010-08-21T09:54:37.390000Z,0.06446,1,0,0,0,0
2010-08-21T09:54:41.330000Z,-0.28739,1,1,0,0,0
2010-08-21T09:55:13.160000Z,0.4128,1,1,0,0,1
2010-08-21T10:04:39.210000Z,1.8739,1,1,1,0,1
2010-08-21T10:07:00.810000Z,0.7075,1,1,0,0,0
2010-08-21T10:07:39.310000Z,1.8838,1,1,1,0,1
2010-08-21T10:08:03.280000Z,0.46382,1,0,0,0,0
2010-08-21T10:08:42.570000Z,1.1346,1,1,0,0,1
2010-08-21T10:16:26.200000Z,0.9382,1,1,1,0,0
2010-08-21T10:19:46.250000Z,-0.11568,1,0,0,0,1
2010-08-21T10:21:44.920000Z,0.04653,1,0,0,0,0
2010-08-21T10:22:10.310000Z,0.19538,1,0,0,0,1
2010-08-21T10:34:14.480000Z,0.03943,1,0,0,0,0
2010-08-21T10:34:41.270000Z,-0.19717,1,0,0,0,1
2010-08-21T10:44:34.200000Z,-0.39194,1,1,0,0,0
2010-08-21T11:09:24.110000Z,0.026,1,1,0,0,0
2010-08-21T11:12:34.660000Z,0.32999,1,1,0,0,1
2010-08-21T11:14:44.770000Z,0.7542,1,0,0,0,1
2010-08-21T12:00:49.590000Z,1.3262,1,1,0,0,1
2010-08-21T12:24:03.660000Z,1.0602,1,1,0,0,1
2010-08-21T12:36:20.870000Z,0.6087,1,1,0,0,1
2010-08-21T12:43:09.560000Z,-0.11465,1,0,0,0,0
2010-08-21T13:48:29.350000Z,1.0335,1,1,0,0,1
2010-08-21T15:17:15.880000Z,-0.02894,1,0,0,0,0
2010-08-21T16:25:28.060000Z,0.07327,1,1,0,0,0
2010-08-21T18:13:45.370000Z,-0.16382,1,0,0,0,0
2010-08-21T18:42:19.600000Z,-0.68595,0,1,0,0,0
2010-08-21T20:14:16.730000Z,-0.34067,1,1,0,0,0
2010-08-21T20:37:24.950000Z,0.2815,1,1,0,0,0
2010-08-21T20:52:28.120000Z,0.69454,1,0,0,0,1
2010-08-21T21:28:22.310000Z,-0.13041,1,1,0,0,0
2010-08-21T22:33:06.790000Z,-0.38923,1,1,0,0,1
2010-08-21T22:38:50.250000Z,-0.25846,1,1,0,0,0
2010-08-22T00:18:35.960000Z,0.0305,1,1,0,0,0
2010-08-22T00:51:45.750000Z,-0.21041,1,1,0,0,0
2010-08-22T01:30:36.460000Z,0.0544,1,1,0,0,1
2010-08-22T03:04:12.520000Z,0.9361,1,0,1,0,0
2010-08-22T03:19:34.930000Z,-0.26646,1,1,0,0,0
2010-08-22T04:40:30.020000Z,0.41239,1,1,0,0,0
2010-08-22T05:01:03.540000Z,-0.3373,1,1,0,0,0
2010-08-22T05:10:44.380000Z,0.4027,1,1,0,0,1
2010-08-22T05:30:56.630000Z,0.6525,1,0,0,0,1
2010-08-22T05:33:38.330000Z,-0.3309,1,1,0,0,1
2010-08-22T05:41:47.900000Z,0.8464,1,1,0,0,1
2010-08-22T05:47:41.620000Z,-0.14764,1,0,0,0,1
2010-08-22T06:04:02.190000Z,1.2673,1,1,0,0,1
2010-08-22T06:57:36.470000Z,0.8034,1,0,0,0,0
2010-08-22T07:21:19.080000Z,0.3431,1,1,0,0,1
2010-08-22T07:44:03.750000Z,0.53546,1,1,0,0,0
2010-08-22T07:45:23.290000Z,0.26103,1,1,0,0,0
2010-08-22T07:45:27.030000Z,-0.36127,1,1,0,0,0
2010-08-22T07:49:43.130000Z,-0.00834,1,0,0,0,1
2010-08-22T08:30:28.920000Z,0.12329,1,1,0,0,0
2010-08-22T08:31:06.650000Z,-0.14895,1,1,0,0,0
2010-08-22T08:45:12.000000Z,0.1545,1,1,0,0,0
2010-08-22T08:51:42.040000Z,-0.18948,1,0,0,0,1
2010-08-22T09:17:41.940000Z,-0.83174,1,0,0,0,0
2010-08-22T09:52:14.480000Z,0.37368,1,1,0,0,0
2010-08-22T11:06:52.270000Z,-0.21824,1,1,0,0,0
2010-08-22T11:37:36.780000Z,0.1227,1,1,0,0,1
2010-08-22T11:38:20.400000Z,-0.32628,1,1,0,0,0
2010-08-22T12:41:51.840000Z,1.3613,1,1,0,0,1
2010-08-22T12:42:41.480000Z,-0.06024,1,1,0,0,0
2010-08-22T12:51:23.430000Z,0.2898,1,1,0,0,0
2010-08-22T14:44:45.480000Z,0.39429,1,1,0,0,0
2010-08-22T19:04:07.840000Z,-0.71029,1,0,0,0,1
2010-08-23T00:49:46.280000Z,-0.73588,1,0,0,0,0
2010-08-23T01:20:14.740000Z,-0.88461,1,0,0,0,0
2010-08-23T04:39:17.550000Z,-0.33181,1,1,0,0,0
2010-08-23T04:42:41.410000Z,0.30088,1,1,0,0,1
2010-08-23T06:22:02.800000Z,-0.87442,1,1,0,0,0
2010-08-23T06:33:52.970000Z,0.17028,1,0,0,0,1
2010-08-23T07:25:24.630000Z,0.11753,1,1,0,0,0
2010-08-23T08:12:39.860000Z,-0.04799,1,1,0,0,0
2010-08-23T08:35:09.580000Z,-0.46631,1,1,0,0,0
2010-08-23T09:25:14.850000Z,0.00463,1,1,0,0,1
2010-08-23T09:54:31.100000Z,-0.60709,1,0,0,0,0
2010-08-23T09:56:37.190000Z,-0.33244,1,1,0,0,0
2010-08-23T09:59:56.060000Z,0.00829,1,1,0,0,0
2010-08-23T10:07:05.090000Z,-0.35369,1,1,0,0,0
2010-08-23T11:33:18.130000Z,0.47144,1,1,0,0,0
2010-08-23T11:40:45.430000Z,-0.25055,1,1,0,0,1
2010-08-23T22:06:15.780000Z,0.09641,1,0,0,0,0
2010-08-23T23:04:19.090000Z,0.45574,1,1,0,0,0
2010-08-23T23:09:13.780000Z,-0.22766,1,0,0,0,1
2010-08-24T00:06:10.200000Z,-0.1696,1,1,0,0,0
2010-08-24T03:22:10.300000Z,-0.29672,0,1,0,0,0
2010-08-24T04:31:49.300000Z,-0.47438,0,1,0,0,0
2010-08-24T04:48:35.610000Z,-0.02763,1,1,0,0,0
2010-08-24T05:24:19.950000Z,-0.26923,1,1,0,0,1
2010-08-24T07:07:25.030000Z,-0.70394,1,1,0,0,0
2010-08-24T07:22:42.430000Z,-0.1788,1,1,0,0,1
2010-08-24T07:57:09.580000Z,0.0772,1,1,0,0,0
2010-08-24T08:28:31.530000Z,-0.14695,1,1,0,0,0
2010-08-24T08:28:44.960000Z,-0.45167,1,0,0,0,0
2010-08-24T08:35:10.900000Z,0.7084,0,1,0,0,1
2010-08-24T09:08:51.850000Z,-0.30461,1,1,0,0,1
2010-08-24T10:26:56.130000Z,-0.435,1,1,0,0,1
2010-08-24T13:56:12.720000Z,-0.3156,1,1,0,0,0
2010-08-24T14:12:46.310000Z,-0.26276,1,1,0,0,0
2010-08-24T14:25:13.000000Z,-0.47692,0,1,0,0,0
2010-08-24T14:39:42.950000Z,-0.2183,1,1,0,0,0
2010-08-24T14:40:16.580000Z,0.09426,1,1,0,0,0
2010-08-24T14:41:17.800000Z,-0.0402,0,1,0,0,0
2010-08-24T15:19:40.410000Z,0.20948,1,1,0,0,1
2010-08-24T15:31:45.790000Z,-0.32022,1,1,0,0,1
2010-08-24T15:51:55.990000Z,0.0896,1,1,0,0,1
2010-08-24T15:54:40.130000Z,0.00685,1,1,0,0,1
2010-08-24T15:54:44.800000Z,0.00685,0,1,0,0,0
2010-08-24T15:55:47.310000Z,0.1466,1,1,0,0,1
2010-08-24T16:01:38.710000Z,0.72179,1,1,0,0,0
2010-08-24T16:13:14.200000Z,-0.11486,1,1,0,0,0
2010-08-24T16:52:08.110000Z,-0.64445,1,1,0,0,1
2010-08-24T17:20:17.910000Z,0.30604,1,1,0,0,0
2010-08-24T17:53:29.120000Z,-0.39551,1,0,0,0,0
2010-08-24T18:04:28.420000Z,0.1115,1,1,0,0,1
2010-08-24T18:06:57.550000Z,0.20597,1,1,0,0,1
2010-08-24T18:55:53.520000Z,0.38583,1,1,0,0,1
2010-08-24T19:09:46.480000Z,-0.13168,1,1,0,0,0
2010-08-24T19:12:43.890000Z,-0.30879,1,1,0,0,0
2010-08-24T19:27:45.410000Z,-0.14329,1,1,0,0,1
2010-08-24T19:27:50.240000Z,-0.00564,1,1,0,0,0
2010-08-24T19:27:57.270000Z,-0.28688,1,1,0,0,0
2010-08-24T19:47:31.780000Z,0.6593,1,1,0,0,0
2010-08-24T20:50:40.700000Z,-0.01364,1,1,0,0,0
2010-08-24T20:57:53.680000Z,0.74428,1,1,0,0,1
2010-08-24T21:19:50.630000Z,0.43393,1,1,0,0,0
2010-08-24T21:31:10.590000Z,0.74636,1,1,0,0,0
2010-08-24T21:33:04.770000Z,0.08005,1,1,0,0,0
2010-08-24T21:36:04.930000Z,-0.55983,1,1,0,0,0
2010-08-24T21:41:39.020000Z,0.73506,1,1,0,0,0
2010-08-24T21:44:45.620000Z,0.18349,1,1,0,0,1
2010-08-24T21:48:21.600000Z,1.7169,1,1,0,1,1
2010-08-24T22:18:13.680000Z,0.28453,1,1,0,0,0
2010-08-24T22:20:30.530000Z,0.26665,1,1,0,0,0
2010-08-24T22:21:19.630000Z,0.37749,1,1,0,0,1
2010-08-24T22:22:10.930000Z,-0.13493,1,1,0,0,0
2010-08-24T22:23:32.800000Z,-0.54651,1,1,0,0,1
2010-08-24T22:23:59.100000Z,0.3763,1,0,0,0,0
2010-08-24T22:33:41.430000Z,0.12601,1,1,0,0,0
2010-08-24T22:33:48.680000Z,0.80544,1,1,0,0,0
2010-08-24T22:34:16.120000Z,0.01898,1,1,0,0,0
2010-08-24T22:42:11.680000Z,0.54954,1,1,0,0,0
2010-08-24T22:45:25.510000Z,0.77974,1,1,0,0,1
2010-08-24T22:48:03.730000Z,0.1376,1,1,0,0,0
2010-08-24T22:48:18.140000Z,0.38586,1,1,0,0,0
2010-08-24T22:49:36.930000Z,-0.59501,1,1,0,0,1
2010-08-24T22:49:42.870000Z,0.3576,1,1,0,0,0
2010-08-24T22:51:11.630000Z,-0.38959,1,1,0,0,0
2010-08-24T23:07:34.320000Z,-0.62696,1,1,0,0,0
2010-08-24T23:10:51.330000Z,-0.09926,1,1,0,0,0
2010-08-24T23:16:36.500000Z,0.11647,1,0,0,0,0
2010-08-24T23:21:53.130000Z,0.87989,1,1,0,0,0
2010-08-24T23:25:53.910000Z,0.81466,1,1,0,0,0
2010-08-24T23:31:04.520000Z,0.14093,1,1,0,0,1
2010-08-24T23:32:16.700000Z,0.09324,1,1,0,0,0
2010-08-24T23:47:57.870000Z,0.50901,1,1,0,0,1
2010-08-24T23:48:22.880000Z,-0.02062,1,1,0,0,0
2010-08-24T23:49:55.070000Z,-0.09356,1,1,0,0,0
2010-08-25T00:00:18.620000Z,0.17015,1,1,0,0,0
2010-08-25T00:02:17.750000Z,-0.06391,1,1,0,0,0
2010-08-25T00:03:51.930000Z,-0.01533,1,1,0,0,0
